time,value
0.02742857142857143,82.95454545454545
0.05485714285714286,84.90259740259741
0.08228571428571428,85.87662337662337
0.10971428571428572,86.2012987012987
0.16457142857142856,87.5
0.192,87.82467532467533
0.21942857142857145,88.47402597402598
0.24685714285714283,90.09740259740259
0.2742857142857143,90.09740259740259
0.3017142857142857,91.07142857142857
0.35657142857142854,92.04545454545455
0.384,93.34415584415584
0.4114285714285715,93.9935064935065
0.4388571428571429,95.61688311688312
0.46628571428571425,96.5909090909091
0.49371428571428566,96.9155844155844
0.5211428571428571,97.56493506493507
0.5485714285714286,97.56493506493507
0.5760000000000001,97.8896103896104
0.6034285714285714,97.8896103896104
0.6308571428571429,98.21428571428571
0.6582857142857143,98.21428571428571
0.6857142857142857,98.21428571428571
0.7405714285714285,98.21428571428571
0.768,98.21428571428571
0.822857142857143,98.21428571428571
0.8502857142857143,98.21428571428571
0.8777142857142858,98.21428571428571
0.9051428571428571,98.21428571428571
0.9325714285714285,98.21428571428571
0.9874285714285713,98.21428571428571
1.0422857142857143,98.21428571428571
1.1245714285714286,98.53896103896103
1.1794285714285713,98.53896103896103
1.2617142857142858,98.86363636363636
1.2891428571428571,98.86363636363636
1.3165714285714285,99.18831168831169
1.3714285714285714,99.18831168831169
1.398857142857143,99.18831168831169
1.4537142857142857,99.18831168831169
1.536,99.18831168831169
1.5634285714285714,99.18831168831169
1.6182857142857143,99.18831168831169
1.645714285714286,99.18831168831169
1.7005714285714286,99.18831168831169
1.7279999999999998,99.18831168831169
1.782857142857143,99.18831168831169
1.8102857142857143,99.18831168831169
1.865142857142857,99.18831168831169
1.8925714285714288,99.18831168831169
1.9474285714285715,99.18831168831169
1.9748571428571426,99.18831168831169
2.0022857142857147,99.18831168831169
2.057142857142857,99.18831168831169
2.112,99.18831168831169
2.166857142857143,99.18831168831169
2.1942857142857144,99.18831168831169
2.2217142857142855,99.18831168831169
2.2765714285714287,99.18831168831169
2.3040000000000003,99.18831168831169
2.3588571428571425,99.18831168831169
2.386285714285714,99.18831168831169
2.4411428571428573,99.18831168831169
2.5234285714285716,99.18831168831169
2.5508571428571427,99.18831168831169
2.605714285714286,99.18831168831169
2.633142857142857,99.18831168831169
2.688,99.18831168831169
2.825142857142857,99.18831168831169
2.962285714285714,99.18831168831169
3.0445714285714285,99.18831168831169
3.154285714285714,99.18831168831169
3.1817142857142855,99.18831168831169
3.2365714285714287,99.18831168831169
3.2640000000000002,99.18831168831169
3.318857142857143,99.18831168831169
3.346285714285714,99.18831168831169
3.4011428571428572,99.18831168831169
3.4285714285714284,99.18831168831169
