time,value
0.02742857142857143,76.78571428571429
0.05485714285714286,77.1103896103896
0.08228571428571428,77.75974025974025
0.13714285714285715,79.05844155844156
0.192,79.70779220779221
0.21942857142857145,80.03246753246754
0.24685714285714283,80.68181818181817
0.2742857142857143,80.68181818181817
0.3017142857142857,81.0064935064935
0.3291428571428571,81.65584415584416
0.35657142857142854,81.98051948051948
0.384,82.62987012987013
0.4114285714285715,83.27922077922078
0.4388571428571429,83.6038961038961
0.46628571428571425,83.92857142857143
0.49371428571428566,84.25324675324676
0.5485714285714286,84.90259740259741
0.5760000000000001,85.55194805194806
0.6308571428571429,85.87662337662337
0.6582857142857143,86.52597402597402
0.6857142857142857,86.85064935064936
0.7405714285714285,86.85064935064936
0.768,87.17532467532467
0.7954285714285714,87.82467532467533
0.822857142857143,88.14935064935064
0.8502857142857143,88.14935064935064
0.8777142857142858,88.47402597402598
0.9051428571428571,89.12337662337663
0.96,89.12337662337663
0.9874285714285713,89.44805194805194
1.014857142857143,89.44805194805194
1.0697142857142858,90.09740259740259
1.0971428571428572,90.09740259740259
1.1245714285714286,90.42207792207793
1.1520000000000001,90.74675324675324
1.1794285714285713,90.74675324675324
1.2068571428571429,91.07142857142857
1.2342857142857142,91.3961038961039
1.2617142857142858,92.04545454545455
1.2891428571428571,92.04545454545455
1.3165714285714285,92.37012987012987
1.344,92.37012987012987
1.398857142857143,93.01948051948052
1.4262857142857142,93.01948051948052
1.4537142857142857,93.01948051948052
1.481142857142857,93.34415584415584
1.5085714285714287,93.34415584415584
1.536,93.66883116883116
1.5634285714285714,93.9935064935065
1.5908571428571427,93.9935064935065
1.6182857142857143,94.31818181818183
1.673142857142857,94.31818181818183
1.7279999999999998,94.96753246753246
1.782857142857143,94.96753246753246
1.8925714285714288,94.96753246753246
1.9474285714285715,94.96753246753246
1.9748571428571426,94.96753246753246
2.029714285714286,95.29220779220779
2.112,95.29220779220779
2.1394285714285717,95.29220779220779
2.1942857142857144,95.61688311688312
2.249142857142857,95.94155844155844
2.2765714285714287,95.94155844155844
2.3314285714285714,96.26623376623377
2.3588571428571425,96.26623376623377
2.386285714285714,96.26623376623377
2.4137142857142857,96.26623376623377
2.4411428571428573,96.26623376623377
2.4685714285714284,96.26623376623377
2.496,96.26623376623377
2.5508571428571427,96.26623376623377
2.633142857142857,96.5909090909091
2.7154285714285713,96.5909090909091
2.742857142857143,96.9155844155844
2.797714285714286,96.9155844155844
2.88,97.24025974025975
2.9074285714285715,97.24025974025975
2.962285714285714,97.24025974025975
2.9897142857142858,97.24025974025975
3.0171428571428573,97.24025974025975
3.0445714285714285,97.24025974025975
3.072,97.56493506493507
3.126857142857143,97.56493506493507
3.1817142857142855,97.56493506493507
3.2365714285714287,97.56493506493507
3.346285714285714,97.56493506493507
3.3737142857142857,97.56493506493507
3.4559999999999995,97.56493506493507
3.510857142857143,97.56493506493507
3.5382857142857143,97.56493506493507
3.6479999999999997,97.56493506493507
3.730285714285714,98.21428571428571
3.757714285714286,98.21428571428571
3.8125714285714287,98.21428571428571
3.8674285714285714,98.21428571428571
3.922285714285714,98.21428571428571
4.004571428571429,98.53896103896103
4.032,98.53896103896103
4.169142857142857,98.86363636363636
4.196571428571429,98.86363636363636
4.251428571428571,98.86363636363636
4.278857142857143,99.18831168831169
4.306285714285714,99.18831168831169
4.388571428571429,99.51298701298701
4.498285714285714,99.83766233766234
4.6080000000000005,99.83766233766234
4.662857142857143,99.83766233766234
4.717714285714285,99.83766233766234
4.745142857142857,100
4.800000000000001,100
4.827428571428571,100
4.882285714285715,100
4.937142857142857,100
5.019428571428572,100
5.046857142857143,100
5.074285714285715,100
5.101714285714285,100
5.156571428571429,100
5.238857142857142,100
5.321142857142857,100
5.376,100
5.403428571428572,100
5.458285714285714,100
5.485714285714286,100
5.540571428571428,100
5.595428571428572,100
5.650285714285714,100
5.705142857142857,99.51298701298701
5.732571428571428,99.51298701298701
5.76,99.51298701298701
5.8422857142857145,99.51298701298701
5.924571428571428,99.51298701298701
6.006857142857143,99.51298701298701
6.116571428571428,99.51298701298701
6.144,99.51298701298701
6.171428571428571,99.51298701298701
6.198857142857143,99.51298701298701
6.226285714285715,99.51298701298701
6.253714285714286,99.51298701298701
6.281142857142857,99.51298701298701
6.336,99.51298701298701
6.3908571428571435,99.51298701298701
6.418285714285714,99.51298701298701
6.445714285714286,99.51298701298701
6.473142857142857,99.51298701298701
6.500571428571428,99.51298701298701
6.555428571428571,99.51298701298701
6.610285714285714,99.51298701298701
6.665142857142857,99.51298701298701
6.720000000000001,99.51298701298701
6.774857142857144,99.51298701298701
6.8022857142857145,99.51298701298701
6.857142857142857,99.51298701298701
6.911999999999999,99.51298701298701
6.994285714285715,99.51298701298701
7.049142857142857,99.51298701298701
7.186285714285715,99.51298701298701
7.241142857142857,99.51298701298701
7.323428571428572,99.51298701298701
7.433142857142857,99.51298701298701
7.4879999999999995,99.51298701298701
7.570285714285715,99.51298701298701
7.6251428571428574,99.51298701298701
7.734857142857143,99.51298701298701
7.817142857142858,99.51298701298701
7.872,99.51298701298701
7.926857142857143,99.51298701298701
8.009142857142859,99.51298701298701
8.036571428571428,99.51298701298701
8.09142857142857,99.51298701298701
8.173714285714286,99.51298701298701
8.228571428571428,99.51298701298701
8.338285714285714,99.51298701298701
8.420571428571428,99.51298701298701
8.475428571428571,99.51298701298701
8.530285714285714,99.51298701298701
8.585142857142857,99.51298701298701
8.64,99.51298701298701
8.777142857142858,99.51298701298701
8.914285714285715,99.51298701298701
9.024000000000001,99.51298701298701
9.161142857142858,99.51298701298701
9.216000000000001,99.51298701298701
9.298285714285715,99.51298701298701
9.353142857142858,99.51298701298701
9.43542857142857,99.51298701298701
9.462857142857143,99.51298701298701
9.545142857142856,99.51298701298701
9.62742857142857,99.51298701298701
9.737142857142857,99.51298701298701
